日期,商品编码,商品名称,品类,仓库,可用库存,锁定库存,入库量,平均发货时长(小时),是否缺货
2025-08-18,SKU_美_002,美妆商品2,美妆,华东仓,629,23,174,52.85,False
2025-08-18,SKU_美_003,美妆商品3,美妆,华东仓,242,24,247,49.0,False
2025-08-18,SKU_美_004,美妆商品4,美妆,华东仓,615,22,254,42.0,False
2025-08-18,SKU_美_005,美妆商品5,美妆,华东仓,587,29,239,74.55,False
2025-08-18,SKU_美_001,美妆商品1,美妆,华南仓,569,33,272,64.75,False
2025-08-18,SKU_美_002,美妆商品2,美妆,华南仓,564,5,119,61.949999999999996,False
2025-08-18,SKU_美_003,美妆商品3,美妆,华南仓,575,19,177,84.0,False
2025-08-18,SKU_美_004,美妆商品4,美妆,华南仓,259,33,164,70.7,False
2025-08-18,SKU_美_005,美妆商品5,美妆,华南仓,384,31,16,63.699999999999996,False
2025-08-18,SKU_美_001,美妆商品1,美妆,华北仓,720,15,245,58.800000000000004,False
2025-08-18,SKU_美_002,美妆商品2,美妆,华北仓,749,31,32,61.25,False
2025-08-18,SKU_美_003,美妆商品3,美妆,华北仓,557,34,128,70.0,False
2025-08-18,SKU_美_004,美妆商品4,美妆,华北仓,110,39,120,49.699999999999996,False
2025-08-18,SKU_美_005,美妆商品5,美妆,华北仓,345,35,51,46.199999999999996,False
2025-08-18,SKU_食_001,食品商品1,食品,华东仓,631,5,72,64.75,False
2025-08-18,SKU_食_002,食品商品2,食品,华东仓,433,6,213,75.95,False
2025-08-18,SKU_食_003,食品商品3,食品,华东仓,113,14,115,65.8,False
2025-08-18,SKU_食_004,食品商品4,食品,华东仓,142,5,213,67.55,False
2025-08-18,SKU_食_005,食品商品5,食品,华东仓,132,47,174,69.64999999999999,True
2025-08-18,SKU_食_001,食品商品1,食品,华南仓,584,15,83,71.05,False
2025-08-18,SKU_食_002,食品商品2,食品,华南仓,328,24,172,44.800000000000004,False
2025-08-18,SKU_食_003,食品商品3,食品,华南仓,197,48,183,46.199999999999996,False
2025-08-18,SKU_食_004,食品商品4,食品,华南仓,162,13,70,55.65,False
2025-08-18,SKU_食_005,食品商品5,食品,华南仓,476,30,236,46.550000000000004,False
2025-08-18,SKU_食_001,食品商品1,食品,华北仓,519,41,251,80.14999999999999,False
2025-08-18,SKU_食_002,食品商品2,食品,华北仓,608,25,169,50.75,False
2025-08-18,SKU_食_003,食品商品3,食品,华北仓,222,8,116,44.1,False
2025-08-18,SKU_食_004,食品商品4,食品,华北仓,586,30,184,78.75,False
2025-08-18,SKU_食_005,食品商品5,食品,华北仓,103,29,150,64.39999999999999,False
2025-08-18,SKU_电_001,电子商品1,电子,华东仓,255,46,79,75.95,False
2025-08-18,SKU_电_002,电子商品2,电子,华东仓,238,36,107,76.64999999999999,True
2025-08-18,SKU_电_003,电子商品3,电子,华东仓,716,20,47,62.64999999999999,False
2025-08-18,SKU_电_004,电子商品4,电子,华东仓,300,36,87,68.95,False
2025-08-18,SKU_电_005,电子商品5,电子,华东仓,574,8,116,81.55,False
2025-08-18,SKU_电_001,电子商品1,电子,华南仓,476,26,192,64.05,False
2025-08-18,SKU_电_002,电子商品2,电子,华南仓,370,9,82,53.9,True
2025-08-18,SKU_电_003,电子商品3,电子,华南仓,449,10,38,66.5,False
2025-08-18,SKU_电_004,电子商品4,电子,华南仓,737,40,296,54.949999999999996,False
2025-08-18,SKU_电_005,电子商品5,电子,华南仓,795,30,180,64.39999999999999,False
2025-08-18,SKU_电_001,电子商品1,电子,华北仓,799,40,134,46.9,False
2025-08-18,SKU_电_002,电子商品2,电子,华北仓,771,32,216,81.2,False
2025-08-18,SKU_电_003,电子商品3,电子,华北仓,178,18,88,67.2,False
2025-08-18,SKU_电_004,电子商品4,电子,华北仓,500,28,270,62.300000000000004,False
2025-08-18,SKU_电_005,电子商品5,电子,华北仓,588,16,295,51.1,False
2025-08-18,SKU_服_001,服装商品1,服装,华东仓,268,47,189,43.75,False
2025-08-18,SKU_服_002,服装商品2,服装,华东仓,516,22,256,46.199999999999996,False
2025-08-18,SKU_服_003,服装商品3,服装,华东仓,687,46,104,57.39999999999999,False
2025-08-18,SKU_服_004,服装商品4,服装,华东仓,422,38,279,47.6,False
2025-08-18,SKU_服_005,服装商品5,服装,华东仓,109,12,151,60.89999999999999,False
2025-08-18,SKU_服_001,服装商品1,服装,华南仓,110,32,63,53.199999999999996,True
2025-08-18,SKU_服_002,服装商品2,服装,华南仓,214,25,214,52.85,False
2025-08-18,SKU_服_003,服装商品3,服装,华南仓,267,10,25,51.800000000000004,True
2025-08-18,SKU_服_004,服装商品4,服装,华南仓,110,20,167,47.949999999999996,True
2025-08-18,SKU_服_005,服装商品5,服装,华南仓,360,19,117,77.0,False
2025-08-18,SKU_服_001,服装商品1,服装,华北仓,230,39,39,53.9,False
2025-08-18,SKU_服_002,服装商品2,服装,华北仓,493,35,163,64.75,False
2025-08-18,SKU_服_003,服装商品3,服装,华北仓,251,11,38,58.449999999999996,False
2025-08-18,SKU_服_004,服装商品4,服装,华北仓,291,41,111,68.60000000000001,False
2025-08-18,SKU_服_005,服装商品5,服装,华北仓,468,25,105,82.95,False
2025-08-19,SKU_美_001,美妆商品1,美妆,华东仓,795,28,28,59.85000000000001,True
2025-08-19,SKU_美_002,美妆商品2,美妆,华东仓,466,49,159,48.300000000000004,False
2025-08-19,SKU_美_003,美妆商品3,美妆,华东仓,599,35,52,54.949999999999996,False
2025-08-19,SKU_美_004,美妆商品4,美妆,华东仓,397,33,101,58.800000000000004,True
2025-08-19,SKU_美_005,美妆商品5,美妆,华东仓,303,19,20,76.64999999999999,False
2025-08-19,SKU_美_001,美妆商品1,美妆,华南仓,433,8,64,57.75,False
2025-08-19,SKU_美_002,美妆商品2,美妆,华南仓,472,11,153,57.39999999999999,False
2025-08-19,SKU_美_003,美妆商品3,美妆,华南仓,330,9,226,59.14999999999999,False
2025-08-19,SKU_美_004,美妆商品4,美妆,华南仓,651,45,216,69.64999999999999,False
2025-08-19,SKU_美_005,美妆商品5,美妆,华南仓,261,43,27,63.0,False
2025-08-19,SKU_美_001,美妆商品1,美妆,华北仓,775,18,193,58.449999999999996,False
2025-08-19,SKU_美_002,美妆商品2,美妆,华北仓,275,38,265,63.35000000000001,False
2025-08-19,SKU_美_003,美妆商品3,美妆,华北仓,580,46,144,60.89999999999999,False
2025-08-19,SKU_美_004,美妆商品4,美妆,华北仓,554,5,112,82.25,False
2025-08-19,SKU_美_005,美妆商品5,美妆,华北仓,738,29,278,63.0,False
2025-08-19,SKU_食_001,食品商品1,食品,华东仓,486,7,137,46.199999999999996,False
2025-08-19,SKU_食_002,食品商品2,食品,华东仓,606,33,199,84.0,False
2025-08-19,SKU_食_003,食品商品3,食品,华东仓,218,41,246,78.05,False
2025-08-19,SKU_食_004,食品商品4,食品,华东仓,453,7,296,54.6,True
2025-08-19,SKU_食_005,食品商品5,食品,华东仓,116,24,251,49.699999999999996,False
2025-08-19,SKU_食_001,食品商品1,食品,华南仓,603,12,17,59.85000000000001,False
2025-08-19,SKU_食_002,食品商品2,食品,华南仓,633,36,46,79.10000000000001,False
2025-08-19,SKU_食_003,食品商品3,食品,华南仓,535,31,152,63.0,False
2025-08-19,SKU_食_004,食品商品4,食品,华南仓,123,27,150,52.5,False
2025-08-19,SKU_食_005,食品商品5,食品,华南仓,727,27,214,58.800000000000004,False
2025-08-19,SKU_食_001,食品商品1,食品,华北仓,653,19,169,71.39999999999999,True
2025-08-19,SKU_食_002,食品商品2,食品,华北仓,297,24,67,52.85,False
2025-08-19,SKU_食_003,食品商品3,食品,华北仓,133,6,13,72.45,False
2025-08-19,SKU_食_004,食品商品4,食品,华北仓,230,5,210,42.699999999999996,False
2025-08-19,SKU_食_005,食品商品5,食品,华北仓,766,36,60,74.89999999999999,True
2025-08-19,SKU_电_001,电子商品1,电子,华东仓,617,39,85,63.699999999999996,False
2025-08-19,SKU_电_002,电子商品2,电子,华东仓,366,27,249,43.75,False
2025-08-19,SKU_电_003,电子商品3,电子,华东仓,259,18,27,78.05,False
2025-08-19,SKU_电_004,电子商品4,电子,华东仓,636,38,41,81.55,False
2025-08-19,SKU_电_005,电子商品5,电子,华东仓,420,48,182,71.39999999999999,False
2025-08-19,SKU_电_001,电子商品1,电子,华南仓,713,6,146,58.449999999999996,False
2025-08-19,SKU_电_002,电子商品2,电子,华南仓,478,7,95,79.10000000000001,False
2025-08-19,SKU_电_003,电子商品3,电子,华南仓,392,22,148,74.89999999999999,False
2025-08-19,SKU_电_004,电子商品4,电子,华南仓,256,16,174,56.699999999999996,False
2025-08-19,SKU_电_005,电子商品5,电子,华南仓,638,49,104,60.89999999999999,False
2025-08-19,SKU_电_001,电子商品1,电子,华北仓,760,30,19,60.89999999999999,False
2025-08-19,SKU_电_002,电子商品2,电子,华北仓,262,42,280,78.39999999999999,False
2025-08-19,SKU_电_003,电子商品3,电子,华北仓,422,48,298,77.7,False
2025-08-19,SKU_电_004,电子商品4,电子,华北仓,125,6,248,71.39999999999999,False
2025-08-19,SKU_电_005,电子商品5,电子,华北仓,298,44,24,79.10000000000001,False
2025-08-19,SKU_服_001,服装商品1,服装,华东仓,723,7,189,62.64999999999999,False
2025-08-19,SKU_服_002,服装商品2,服装,华东仓,287,15,50,72.45,False
2025-08-19,SKU_服_003,服装商品3,服装,华东仓,103,32,229,81.2,False
2025-08-19,SKU_服_004,服装商品4,服装,华东仓,333,26,97,63.35000000000001,False
2025-08-19,SKU_服_005,服装商品5,服装,华东仓,122,23,132,75.95,False
2025-08-19,SKU_服_001,服装商品1,服装,华南仓,611,15,129,65.8,False
2025-08-19,SKU_服_002,服装商品2,服装,华南仓,480,38,178,73.14999999999999,False
2025-08-19,SKU_服_003,服装商品3,服装,华南仓,118,11,221,73.14999999999999,False
2025-08-19,SKU_服_004,服装商品4,服装,华南仓,148,41,88,67.55,False
2025-08-19,SKU_服_005,服装商品5,服装,华南仓,501,12,113,74.2,False
2025-08-19,SKU_服_001,服装商品1,服装,华北仓,548,29,27,80.5,True
2025-08-19,SKU_服_002,服装商品2,服装,华北仓,408,15,233,75.25,True
2025-08-19,SKU_服_003,服装商品3,服装,华北仓,432,7,15,67.2,False
2025-08-19,SKU_服_004,服装商品4,服装,华北仓,387,32,156,54.6,False
2025-08-19,SKU_服_005,服装商品5,服装,华北仓,319,17,15,48.300000000000004,False
2025-08-20,SKU_美_001,美妆商品1,美妆,华东仓,679,45,83,60.89999999999999,False
2025-08-20,SKU_美_002,美妆商品2,美妆,华东仓,392,8,30,77.0,False
2025-08-20,SKU_美_003,美妆商品3,美妆,华东仓,340,27,84,47.25,False
2025-08-20,SKU_美_004,美妆商品4,美妆,华东仓,219,5,148,83.64999999999999,False
2025-08-20,SKU_美_005,美妆商品5,美妆,华东仓,583,36,73,75.60000000000001,False
2025-08-20,SKU_美_001,美妆商品1,美妆,华南仓,105,13,146,57.050000000000004,False
2025-08-20,SKU_美_002,美妆商品2,美妆,华南仓,717,5,45,77.35000000000001,False
2025-08-20,SKU_美_003,美妆商品3,美妆,华南仓,433,25,200,44.1,True
2025-08-20,SKU_美_004,美妆商品4,美妆,华南仓,128,8,146,56.699999999999996,False
2025-08-20,SKU_美_005,美妆商品5,美妆,华南仓,416,20,175,56.35000000000001,False
2025-08-20,SKU_美_001,美妆商品1,美妆,华北仓,651,38,133,80.5,False
2025-08-20,SKU_美_002,美妆商品2,美妆,华北仓,334,26,233,43.75,False
2025-08-20,SKU_美_003,美妆商品3,美妆,华北仓,723,30,75,79.8,True
2025-08-20,SKU_美_004,美妆商品4,美妆,华北仓,133,22,146,74.89999999999999,False
2025-08-20,SKU_美_005,美妆商品5,美妆,华北仓,689,8,296,81.89999999999999,False
2025-08-20,SKU_食_001,食品商品1,食品,华东仓,516,46,216,43.050000000000004,False
2025-08-20,SKU_食_002,食品商品2,食品,华东仓,498,9,262,78.39999999999999,True
2025-08-20,SKU_食_003,食品商品3,食品,华东仓,581,48,126,60.89999999999999,False
2025-08-20,SKU_食_004,食品商品4,食品,华东仓,352,15,221,83.3,False
2025-08-20,SKU_食_005,食品商品5,食品,华东仓,630,44,297,57.050000000000004,False
2025-08-20,SKU_食_001,食品商品1,食品,华南仓,486,27,195,59.14999999999999,False
2025-08-20,SKU_食_002,食品商品2,食品,华南仓,193,16,127,46.550000000000004,False
2025-08-20,SKU_食_003,食品商品3,食品,华南仓,721,24,52,83.3,False
2025-08-20,SKU_食_004,食品商品4,食品,华南仓,386,47,68,58.10000000000001,False
2025-08-20,SKU_食_005,食品商品5,食品,华南仓,744,32,138,61.25,False
2025-08-20,SKU_食_001,食品商品1,食品,华北仓,554,36,125,77.7,False
2025-08-20,SKU_食_002,食品商品2,食品,华北仓,560,26,39,64.05,False
2025-08-20,SKU_食_003,食品商品3,食品,华北仓,665,34,194,83.64999999999999,False
2025-08-20,SKU_食_004,食品商品4,食品,华北仓,194,29,205,47.25,False
2025-08-20,SKU_食_005,食品商品5,食品,华北仓,615,42,211,75.95,False
2025-08-20,SKU_电_001,电子商品1,电子,华东仓,474,36,266,72.8,False
2025-08-20,SKU_电_002,电子商品2,电子,华东仓,718,25,206,54.949999999999996,False
2025-08-20,SKU_电_003,电子商品3,电子,华东仓,527,21,159,45.85,False
2025-08-20,SKU_电_004,电子商品4,电子,华东仓,605,13,175,74.89999999999999,False
2025-08-20,SKU_电_005,电子商品5,电子,华东仓,712,9,61,56.699999999999996,False
2025-08-20,SKU_电_001,电子商品1,电子,华南仓,326,46,151,71.05,False
2025-08-20,SKU_电_002,电子商品2,电子,华南仓,342,34,58,75.25,False
2025-08-20,SKU_电_003,电子商品3,电子,华南仓,780,11,164,72.8,False
2025-08-20,SKU_电_004,电子商品4,电子,华南仓,549,29,41,77.35000000000001,False
2025-08-20,SKU_电_005,电子商品5,电子,华南仓,393,42,64,74.55,False
2025-08-20,SKU_电_001,电子商品1,电子,华北仓,322,28,269,44.1,False
2025-08-20,SKU_电_002,电子商品2,电子,华北仓,632,48,299,79.10000000000001,False
2025-08-20,SKU_电_003,电子商品3,电子,华北仓,152,12,257,78.75,False
2025-08-20,SKU_电_004,电子商品4,电子,华北仓,712,21,276,63.699999999999996,False
2025-08-20,SKU_电_005,电子商品5,电子,华北仓,444,44,162,56.0,False
2025-08-20,SKU_服_001,服装商品1,服装,华东仓,406,24,185,78.39999999999999,False
2025-08-20,SKU_服_002,服装商品2,服装,华东仓,753,15,249,80.85000000000001,False
2025-08-20,SKU_服_003,服装商品3,服装,华东仓,303,6,183,55.300000000000004,False
2025-08-20,SKU_服_004,服装商品4,服装,华东仓,467,48,250,65.10000000000001,True
2025-08-20,SKU_服_005,服装商品5,服装,华东仓,759,19,33,75.95,False
2025-08-20,SKU_服_001,服装商品1,服装,华南仓,391,32,259,65.45,False
2025-08-20,SKU_服_002,服装商品2,服装,华南仓,726,12,3,60.199999999999996,False
2025-08-20,SKU_服_003,服装商品3,服装,华南仓,239,9,199,62.64999999999999,False
2025-08-20,SKU_服_004,服装商品4,服装,华南仓,476,34,30,68.60000000000001,True
2025-08-20,SKU_服_005,服装商品5,服装,华南仓,796,22,234,73.14999999999999,True
2025-08-20,SKU_服_001,服装商品1,服装,华北仓,103,22,162,81.2,False
2025-08-20,SKU_服_002,服装商品2,服装,华北仓,105,43,141,61.949999999999996,False
2025-08-20,SKU_服_003,服装商品3,服装,华北仓,499,9,2,54.6,False
2025-08-20,SKU_服_004,服装商品4,服装,华北仓,198,31,40,53.199999999999996,False
2025-08-20,SKU_服_005,服装商品5,服装,华北仓,326,5,218,69.3,False
2025-08-21,SKU_美_001,美妆商品1,美妆,华东仓,780,46,11,49.0,False
2025-08-21,SKU_美_002,美妆商品2,美妆,华东仓,200,18,7,73.14999999999999,False
2025-08-21,SKU_美_003,美妆商品3,美妆,华东仓,748,35,98,50.75,False
2025-08-21,SKU_美_004,美妆商品4,美妆,华东仓,661,29,167,70.0,False
2025-08-21,SKU_美_005,美妆商品5,美妆,华东仓,658,35,225,48.300000000000004,False
2025-08-21,SKU_美_001,美妆商品1,美妆,华南仓,274,32,289,78.39999999999999,False
2025-08-21,SKU_美_002,美妆商品2,美妆,华南仓,799,13,68,78.39999999999999,False
2025-08-21,SKU_美_003,美妆商品3,美妆,华南仓,499,30,104,63.0,False
2025-08-21,SKU_美_004,美妆商品4,美妆,华南仓,291,35,273,45.5,False
2025-08-21,SKU_美_005,美妆商品5,美妆,华南仓,652,32,217,62.300000000000004,False
2025-08-21,SKU_美_001,美妆商品1,美妆,华北仓,461,29,286,47.6,False
2025-08-21,SKU_美_002,美妆商品2,美妆,华北仓,342,17,196,45.85,False
2025-08-21,SKU_美_003,美妆商品3,美妆,华北仓,343,14,254,75.60000000000001,False
2025-08-21,SKU_美_004,美妆商品4,美妆,华北仓,570,8,2,42.699999999999996,False
2025-08-21,SKU_美_005,美妆商品5,美妆,华北仓,206,23,236,58.449999999999996,False
2025-08-21,SKU_食_001,食品商品1,食品,华东仓,611,42,271,68.60000000000001,False
2025-08-21,SKU_食_002,食品商品2,食品,华东仓,722,41,68,71.75,False
2025-08-21,SKU_食_003,食品商品3,食品,华东仓,556,12,161,67.55,False
2025-08-21,SKU_食_004,食品商品4,食品,华东仓,253,9,118,54.6,True
2025-08-21,SKU_食_005,食品商品5,食品,华东仓,758,35,208,75.25,False
2025-08-21,SKU_食_001,食品商品1,食品,华南仓,559,11,288,63.699999999999996,False
2025-08-21,SKU_食_002,食品商品2,食品,华南仓,295,11,133,71.39999999999999,False
2025-08-21,SKU_食_003,食品商品3,食品,华南仓,297,25,223,60.199999999999996,False
2025-08-21,SKU_食_004,食品商品4,食品,华南仓,196,16,140,59.85000000000001,False
2025-08-21,SKU_食_005,食品商品5,食品,华南仓,170,40,269,82.60000000000001,False
2025-08-21,SKU_食_001,食品商品1,食品,华北仓,298,24,250,52.85,False
2025-08-21,SKU_食_002,食品商品2,食品,华北仓,127,38,215,48.300000000000004,False
2025-08-21,SKU_食_003,食品商品3,食品,华北仓,117,28,249,80.14999999999999,False
2025-08-21,SKU_食_004,食品商品4,食品,华北仓,502,46,33,60.199999999999996,False
2025-08-21,SKU_食_005,食品商品5,食品,华北仓,188,11,85,53.199999999999996,True
2025-08-21,SKU_电_001,电子商品1,电子,华东仓,292,41,62,81.2,True
2025-08-21,SKU_电_002,电子商品2,电子,华东仓,605,18,1,81.55,False
2025-08-21,SKU_电_003,电子商品3,电子,华东仓,236,48,19,82.25,True
2025-08-21,SKU_电_004,电子商品4,电子,华东仓,168,14,64,47.949999999999996,True
2025-08-21,SKU_电_005,电子商品5,电子,华东仓,228,7,180,44.1,True
2025-08-21,SKU_电_001,电子商品1,电子,华南仓,756,40,85,76.3,True
2025-08-21,SKU_电_002,电子商品2,电子,华南仓,214,6,262,81.55,False
2025-08-21,SKU_电_003,电子商品3,电子,华南仓,278,17,93,45.5,False
2025-08-21,SKU_电_004,电子商品4,电子,华南仓,438,40,248,75.95,False
2025-08-21,SKU_电_005,电子商品5,电子,华南仓,703,30,40,59.85000000000001,False
2025-08-21,SKU_电_001,电子商品1,电子,华北仓,762,19,223,64.75,False
2025-08-21,SKU_电_002,电子商品2,电子,华北仓,441,9,216,45.15,False
2025-08-21,SKU_电_003,电子商品3,电子,华北仓,698,46,121,81.55,False
2025-08-21,SKU_电_004,电子商品4,电子,华北仓,718,45,171,56.0,False
2025-08-21,SKU_电_005,电子商品5,电子,华北仓,433,11,253,65.10000000000001,True
2025-08-21,SKU_服_001,服装商品1,服装,华东仓,349,5,183,43.75,False
2025-08-21,SKU_服_002,服装商品2,服装,华东仓,335,8,263,54.949999999999996,True
2025-08-21,SKU_服_003,服装商品3,服装,华东仓,577,11,43,46.550000000000004,False
2025-08-21,SKU_服_004,服装商品4,服装,华东仓,694,24,195,80.5,True
2025-08-21,SKU_服_005,服装商品5,服装,华东仓,336,46,232,43.050000000000004,False
2025-08-21,SKU_服_001,服装商品1,服装,华南仓,719,32,298,70.0,False
2025-08-21,SKU_服_002,服装商品2,服装,华南仓,549,48,1,51.800000000000004,False
2025-08-21,SKU_服_003,服装商品3,服装,华南仓,588,34,95,45.5,False
2025-08-21,SKU_服_004,服装商品4,服装,华南仓,673,28,37,83.3,True
2025-08-21,SKU_服_005,服装商品5,服装,华南仓,605,7,101,60.199999999999996,True
2025-08-21,SKU_服_001,服装商品1,服装,华北仓,750,38,116,70.0,False
2025-08-21,SKU_服_002,服装商品2,服装,华北仓,761,35,235,56.35000000000001,False
2025-08-21,SKU_服_003,服装商品3,服装,华北仓,639,28,167,50.75,False
2025-08-21,SKU_服_004,服装商品4,服装,华北仓,776,43,154,50.75,False
2025-08-21,SKU_服_005,服装商品5,服装,华北仓,256,35,205,68.60000000000001,False
2025-08-22,SKU_美_001,美妆商品1,美妆,华东仓,439,26,82,43.75,False
2025-08-22,SKU_美_002,美妆商品2,美妆,华东仓,683,46,237,52.15,False
2025-08-22,SKU_美_003,美妆商品3,美妆,华东仓,585,41,178,53.550000000000004,False
2025-08-22,SKU_美_004,美妆商品4,美妆,华东仓,474,40,256,80.5,False
2025-08-22,SKU_美_005,美妆商品5,美妆,华东仓,295,30,273,58.10000000000001,False
2025-08-22,SKU_美_001,美妆商品1,美妆,华南仓,161,42,206,63.699999999999996,False
2025-08-22,SKU_美_002,美妆商品2,美妆,华南仓,486,21,296,78.05,False
2025-08-22,SKU_美_003,美妆商品3,美妆,华南仓,779,25,207,55.65,False
2025-08-22,SKU_美_004,美妆商品4,美妆,华南仓,431,28,215,65.45,False
2025-08-22,SKU_美_005,美妆商品5,美妆,华南仓,417,27,0,51.800000000000004,False
2025-08-22,SKU_美_001,美妆商品1,美妆,华北仓,118,27,254,68.25,True
2025-08-22,SKU_美_002,美妆商品2,美妆,华北仓,580,25,286,43.050000000000004,False
2025-08-22,SKU_美_003,美妆商品3,美妆,华北仓,689,10,154,69.3,False
2025-08-22,SKU_美_004,美妆商品4,美妆,华北仓,142,29,56,67.2,True
2025-08-22,SKU_美_005,美妆商品5,美妆,华北仓,215,7,94,42.699999999999996,False
2025-08-22,SKU_食_001,食品商品1,食品,华东仓,239,45,125,66.5,False
2025-08-22,SKU_食_002,食品商品2,食品,华东仓,228,44,144,69.64999999999999,False
2025-08-22,SKU_食_003,食品商品3,食品,华东仓,658,30,151,76.64999999999999,True
2025-08-22,SKU_食_004,食品商品4,食品,华东仓,372,25,131,54.949999999999996,False
2025-08-22,SKU_食_005,食品商品5,食品,华东仓,435,45,140,65.10000000000001,False
2025-08-22,SKU_食_001,食品商品1,食品,华南仓,409,35,208,74.55,False
2025-08-22,SKU_食_002,食品商品2,食品,华南仓,149,47,209,77.35000000000001,False
2025-08-22,SKU_食_003,食品商品3,食品,华南仓,118,31,10,74.2,False
2025-08-22,SKU_食_004,食品商品4,食品,华南仓,280,28,298,61.25,False
2025-08-22,SKU_食_005,食品商品5,食品,华南仓,686,23,131,73.14999999999999,False
2025-08-22,SKU_食_001,食品商品1,食品,华北仓,731,11,15,63.699999999999996,False
2025-08-22,SKU_食_002,食品商品2,食品,华北仓,116,7,229,64.39999999999999,False
2025-08-22,SKU_食_003,食品商品3,食品,华北仓,259,28,160,82.95,False
2025-08-22,SKU_食_004,食品商品4,食品,华北仓,464,8,202,68.95,False
2025-08-22,SKU_食_005,食品商品5,食品,华北仓,107,11,130,61.949999999999996,True
2025-08-22,SKU_电_001,电子商品1,电子,华东仓,386,21,21,43.4,False
2025-08-22,SKU_电_002,电子商品2,电子,华东仓,707,30,50,72.45,False
2025-08-22,SKU_电_003,电子商品3,电子,华东仓,585,19,170,65.10000000000001,False
2025-08-22,SKU_电_004,电子商品4,电子,华东仓,119,29,77,65.8,False
2025-08-22,SKU_电_005,电子商品5,电子,华东仓,239,21,199,59.5,True
2025-08-22,SKU_电_001,电子商品1,电子,华南仓,529,46,2,71.05,False
2025-08-22,SKU_电_002,电子商品2,电子,华南仓,161,40,117,53.550000000000004,False
2025-08-22,SKU_电_003,电子商品3,电子,华南仓,696,29,203,68.25,False
2025-08-22,SKU_电_004,电子商品4,电子,华南仓,352,5,249,48.300000000000004,True
2025-08-22,SKU_电_005,电子商品5,电子,华南仓,678,48,145,45.5,False
2025-08-22,SKU_电_001,电子商品1,电子,华北仓,386,40,90,56.35000000000001,False
2025-08-22,SKU_电_002,电子商品2,电子,华北仓,715,14,149,60.199999999999996,False
2025-08-22,SKU_电_003,电子商品3,电子,华北仓,559,44,266,49.35,False
2025-08-22,SKU_电_004,电子商品4,电子,华北仓,502,6,24,83.64999999999999,False
2025-08-22,SKU_电_005,电子商品5,电子,华北仓,611,20,278,72.8,True
2025-08-22,SKU_服_001,服装商品1,服装,华东仓,200,21,151,70.0,False
2025-08-22,SKU_服_002,服装商品2,服装,华东仓,646,39,95,55.65,False
2025-08-22,SKU_服_003,服装商品3,服装,华东仓,161,27,88,83.64999999999999,True
2025-08-22,SKU_服_004,服装商品4,服装,华东仓,317,19,102,64.75,False
2025-08-22,SKU_服_005,服装商品5,服装,华东仓,142,5,138,74.55,True
2025-08-22,SKU_服_001,服装商品1,服装,华南仓,262,43,50,44.449999999999996,False
2025-08-22,SKU_服_002,服装商品2,服装,华南仓,355,40,175,46.550000000000004,False
2025-08-22,SKU_服_003,服装商品3,服装,华南仓,767,24,11,44.449999999999996,False
2025-08-22,SKU_服_004,服装商品4,服装,华南仓,766,7,286,72.10000000000001,False
2025-08-22,SKU_服_005,服装商品5,服装,华南仓,264,37,96,68.25,False
2025-08-22,SKU_服_001,服装商品1,服装,华北仓,182,15,208,68.60000000000001,False
2025-08-22,SKU_服_002,服装商品2,服装,华北仓,148,24,195,63.35000000000001,True
2025-08-22,SKU_服_003,服装商品3,服装,华北仓,421,10,41,56.35000000000001,False
2025-08-22,SKU_服_004,服装商品4,服装,华北仓,723,13,261,73.85000000000001,False
2025-08-22,SKU_服_005,服装商品5,服装,华北仓,401,29,85,56.699999999999996,False
2025-08-23,SKU_美_001,美妆商品1,美妆,华东仓,510,39,74,79.45,False
2025-08-23,SKU_美_002,美妆商品2,美妆,华东仓,598,21,33,82.95,False
2025-08-23,SKU_美_003,美妆商品3,美妆,华东仓,470,15,136,51.800000000000004,False
2025-08-23,SKU_美_004,美妆商品4,美妆,华东仓,367,26,43,75.25,False
2025-08-23,SKU_美_005,美妆商品5,美妆,华东仓,532,21,12,81.55,False
2025-08-23,SKU_美_001,美妆商品1,美妆,华南仓,718,30,273,63.35000000000001,False
2025-08-23,SKU_美_002,美妆商品2,美妆,华南仓,639,26,237,49.0,False
2025-08-23,SKU_美_003,美妆商品3,美妆,华南仓,709,22,31,75.60000000000001,False
2025-08-23,SKU_美_004,美妆商品4,美妆,华南仓,738,36,71,70.0,False
2025-08-23,SKU_美_005,美妆商品5,美妆,华南仓,457,19,146,77.0,True
2025-08-23,SKU_美_001,美妆商品1,美妆,华北仓,422,6,190,51.800000000000004,False
2025-08-23,SKU_美_002,美妆商品2,美妆,华北仓,208,33,37,53.9,False
2025-08-23,SKU_美_003,美妆商品3,美妆,华北仓,159,45,265,53.550000000000004,False
2025-08-23,SKU_美_004,美妆商品4,美妆,华北仓,176,32,151,47.6,False
2025-08-23,SKU_美_005,美妆商品5,美妆,华北仓,299,22,210,63.699999999999996,True
2025-08-23,SKU_食_001,食品商品1,食品,华东仓,484,41,154,54.25,False
2025-08-23,SKU_食_002,食品商品2,食品,华东仓,771,15,106,50.050000000000004,False
2025-08-23,SKU_食_003,食品商品3,食品,华东仓,366,6,238,73.85000000000001,True
2025-08-23,SKU_食_004,食品商品4,食品,华东仓,209,48,108,72.45,False
2025-08-23,SKU_食_005,食品商品5,食品,华东仓,175,37,160,57.75,False
2025-08-23,SKU_食_001,食品商品1,食品,华南仓,544,16,36,70.7,True
