日期,商品编码,商品名称,品类,商品访客数,product_pv,加购人数,支付订单数,支付金额,支付转化率,上架状态,listing_price,actual_selling_price,review_score,review_count
2025-08-01,SKU_服_008,服装热卖商品8,服装,1197,3344,146,31,4910.4,0.0259,在售,221.0,158.4,4.5,513
2025-08-01,SKU_服_009,服装热卖商品9,服装,1136,2736,119,28,5946.08,0.0246,在售,263.0,212.36,4.5,4790
2025-08-01,SKU_服_010,服装热卖商品10,服装,1255,3152,129,35,5581.45,0.0279,在售,205.0,159.47,4.2,1558
2025-08-02,SKU_美_001,美妆热卖商品1,美妆,2721,7867,367,57,6648.48,0.0209,在售,157.0,116.64,4.4,4854
2025-08-02,SKU_美_002,美妆热卖商品2,美妆,2111,4531,224,41,6671.11,0.0194,在售,218.0,162.71,4.9,314
2025-08-02,SKU_美_003,美妆热卖商品3,美妆,1466,4154,285,28,5155.92,0.0191,在售,221.0,184.14,4.2,866
2025-08-02,SKU_美_004,美妆热卖商品4,美妆,2328,6014,298,44,7676.24,0.0189,在售,208.0,174.46,4.6,2928
2025-08-02,SKU_美_005,美妆热卖商品5,美妆,1694,4185,248,31,3612.74,0.0183,在售,144.0,116.54,4.3,2585
2025-08-02,SKU_美_006,美妆热卖商品6,美妆,1973,4253,198,52,7678.32,0.0264,在售,199.0,147.66,4.3,3779
2025-08-02,SKU_美_007,美妆热卖商品7,美妆,2623,6363,374,54,6714.36,0.0206,在售,180.0,124.34,4.8,1088
2025-08-02,SKU_美_008,美妆热卖商品8,美妆,832,2290,172,15,2618.25,0.018,在售,227.0,174.55,4.7,1713
2025-08-02,SKU_美_009,美妆热卖商品9,美妆,2548,6656,274,65,9806.55,0.0255,在售,214.0,150.87,4.8,2418
2025-08-02,SKU_美_010,美妆热卖商品10,美妆,1935,5196,358,50,5779.5,0.0258,在售,160.0,115.59,4.3,969
2025-08-02,SKU_服_001,服装热卖商品1,服装,1549,3187,304,25,4132.0,0.0161,在售,244.0,165.28,4.3,4990
2025-08-02,SKU_服_002,服装热卖商品2,服装,1035,3102,222,21,3320.1,0.0203,在售,225.0,158.1,4.5,270
2025-08-02,SKU_服_003,服装热卖商品3,服装,916,2586,196,20,2973.8,0.0218,在售,227.0,148.69,4.2,4031
2025-08-02,SKU_服_004,服装热卖商品4,服装,1666,4567,314,41,8137.27,0.0246,在售,267.0,198.47,4.5,2826
2025-08-02,SKU_服_005,服装热卖商品5,服装,890,1887,164,18,2676.24,0.0202,在售,208.0,148.68,4.7,2129
2025-08-02,SKU_服_006,服装热卖商品6,服装,1283,2774,280,22,4754.86,0.0171,在售,255.0,216.13,4.3,703
2025-08-02,SKU_服_007,服装热卖商品7,服装,1329,3750,226,39,6560.19,0.0293,在售,251.0,168.21,4.2,2976
2025-08-02,SKU_服_008,服装热卖商品8,服装,1595,4626,296,37,6423.2,0.0232,在售,221.0,173.6,4.5,513
2025-08-02,SKU_服_009,服装热卖商品9,服装,1736,4169,367,31,6878.28,0.0179,在售,263.0,221.88,4.5,4790
2025-08-02,SKU_服_010,服装热卖商品10,服装,756,1587,102,18,2831.94,0.0238,在售,205.0,157.33,4.2,1558
2025-08-03,SKU_美_001,美妆热卖商品1,美妆,2582,6136,458,65,7467.85,0.0252,在售,157.0,114.89,4.4,4854
2025-08-03,SKU_美_002,美妆热卖商品2,美妆,1987,5252,305,41,6140.98,0.0206,在售,218.0,149.78,4.9,314
2025-08-03,SKU_美_003,美妆热卖商品3,美妆,724,1649,102,17,2718.81,0.0235,在售,221.0,159.93,4.2,866
2025-08-03,SKU_美_004,美妆热卖商品4,美妆,1767,5239,188,32,5031.36,0.0181,在售,208.0,157.23,4.6,2928
2025-08-03,SKU_美_005,美妆热卖商品5,美妆,1929,4994,323,48,4767.84,0.0249,在售,144.0,99.33,4.3,2585
2025-08-03,SKU_美_006,美妆热卖商品6,美妆,867,2551,110,20,2826.6,0.0231,在售,199.0,141.33,4.3,3779
2025-08-03,SKU_美_007,美妆热卖商品7,美妆,2373,6452,335,33,4032.93,0.0139,在售,180.0,122.21,4.8,1088
2025-08-03,SKU_美_008,美妆热卖商品8,美妆,999,2101,131,22,3817.44,0.022,在售,227.0,173.52,4.7,1713
2025-08-03,SKU_美_009,美妆热卖商品9,美妆,2626,5410,533,46,6644.24,0.0175,在售,214.0,144.44,4.8,2418
2025-08-03,SKU_美_010,美妆热卖商品10,美妆,1235,2736,156,39,4734.21,0.0316,在售,160.0,121.39,4.3,969
2025-08-03,SKU_服_001,服装热卖商品1,服装,964,2619,169,22,3772.78,0.0228,在售,244.0,171.49,4.3,4990
2025-08-03,SKU_服_002,服装热卖商品2,服装,1388,3703,168,37,6099.82,0.0267,在售,225.0,164.86,4.5,270
2025-08-03,SKU_服_003,服装热卖商品3,服装,1151,2826,163,28,5257.56,0.0243,在售,227.0,187.77,4.2,4031
2025-08-03,SKU_服_004,服装热卖商品4,服装,874,2236,92,21,4448.64,0.024,在售,267.0,211.84,4.5,2826
2025-08-03,SKU_服_005,服装热卖商品5,服装,1827,5002,326,47,6407.98,0.0257,在售,208.0,136.34,4.7,2129
2025-08-03,SKU_服_006,服装热卖商品6,服装,991,2685,152,30,6396.0,0.0303,在售,255.0,213.2,4.3,703
2025-08-03,SKU_服_007,服装热卖商品7,服装,1457,3632,145,37,7206.49,0.0254,在售,251.0,194.77,4.2,2976
2025-08-03,SKU_服_008,服装热卖商品8,服装,1825,5421,298,51,9321.78,0.0279,在售,221.0,182.78,4.5,513
2025-08-03,SKU_服_009,服装热卖商品9,服装,1175,3234,244,32,6040.96,0.0272,在售,263.0,188.78,4.5,4790
2025-08-03,SKU_服_010,服装热卖商品10,服装,2084,5584,350,63,9844.38,0.0302,在售,205.0,156.26,4.2,1558
2025-08-04,SKU_美_001,美妆热卖商品1,美妆,821,1954,97,18,1838.52,0.0219,在售,157.0,102.14,4.4,4854
2025-08-04,SKU_美_002,美妆热卖商品2,美妆,1859,5195,363,38,5909.0,0.0204,在售,218.0,155.5,4.9,314
2025-08-04,SKU_美_003,美妆热卖商品3,美妆,783,2168,124,17,2457.35,0.0217,在售,221.0,144.55,4.2,866
2025-08-04,SKU_美_004,美妆热卖商品4,美妆,1596,3333,270,30,4862.1,0.0188,在售,208.0,162.07,4.6,2928
2025-08-04,SKU_美_005,美妆热卖商品5,美妆,2145,6296,320,52,5307.12,0.0242,在售,144.0,102.06,4.3,2585
2025-08-04,SKU_美_006,美妆热卖商品6,美妆,908,2102,195,22,3510.76,0.0242,在售,199.0,159.58,4.3,3779
2025-08-04,SKU_美_007,美妆热卖商品7,美妆,1863,4051,254,34,4935.1,0.0183,在售,180.0,145.15,4.8,1088
2025-08-04,SKU_美_008,美妆热卖商品8,美妆,765,2230,119,15,2762.85,0.0196,在售,227.0,184.19,4.7,1713
2025-08-04,SKU_美_009,美妆热卖商品9,美妆,1178,2576,250,26,3995.94,0.0221,在售,214.0,153.69,4.8,2418
2025-08-04,SKU_美_010,美妆热卖商品10,美妆,1418,4086,292,39,4834.83,0.0275,在售,160.0,123.97,4.3,969
2025-08-04,SKU_服_001,服装热卖商品1,服装,827,2245,164,19,3539.51,0.023,在售,244.0,186.29,4.3,4990
2025-08-04,SKU_服_002,服装热卖商品2,服装,767,1741,87,22,3550.8,0.0287,在售,225.0,161.4,4.5,270
2025-08-04,SKU_服_003,服装热卖商品3,服装,1192,2664,154,41,6988.04,0.0344,在售,227.0,170.44,4.2,4031
2025-08-04,SKU_服_004,服装热卖商品4,服装,1398,2825,269,27,5473.98,0.0193,在售,267.0,202.74,4.5,2826
2025-08-04,SKU_服_005,服装热卖商品5,服装,1289,3704,186,28,4170.6,0.0217,在售,208.0,148.95,4.7,2129
2025-08-04,SKU_服_006,服装热卖商品6,服装,919,1975,104,21,4027.8,0.0229,在售,255.0,191.8,4.3,703
2025-08-04,SKU_服_007,服装热卖商品7,服装,1320,3433,243,29,5460.7,0.022,在售,251.0,188.3,4.2,2976
2025-08-04,SKU_服_008,服装热卖商品8,服装,1457,3051,171,35,6195.7,0.024,在售,221.0,177.02,4.5,513
2025-08-04,SKU_服_009,服装热卖商品9,服装,1406,3996,256,39,7182.63,0.0277,在售,263.0,184.17,4.5,4790
2025-08-04,SKU_服_010,服装热卖商品10,服装,598,1588,123,13,2180.88,0.0217,在售,205.0,167.76,4.2,1558
2025-08-05,SKU_美_001,美妆热卖商品1,美妆,680,1705,97,14,1429.68,0.0206,在售,157.0,102.12,4.4,4854
2025-08-05,SKU_美_002,美妆热卖商品2,美妆,1652,3425,262,31,4561.96,0.0188,在售,218.0,147.16,4.9,314
2025-08-05,SKU_美_003,美妆热卖商品3,美妆,1715,3597,371,32,5980.8,0.0187,在售,221.0,186.9,4.2,866
2025-08-05,SKU_美_004,美妆热卖商品4,美妆,1270,3436,166,23,3639.29,0.0181,在售,208.0,158.23,4.6,2928
2025-08-05,SKU_美_005,美妆热卖商品5,美妆,1912,5117,417,46,5492.4,0.0241,在售,144.0,119.4,4.3,2585
2025-08-05,SKU_美_006,美妆热卖商品6,美妆,1539,3947,246,32,5393.92,0.0208,在售,199.0,168.56,4.3,3779
2025-08-05,SKU_美_007,美妆热卖商品7,美妆,2133,4698,351,47,6852.13,0.022,在售,180.0,145.79,4.8,1088
2025-08-05,SKU_美_008,美妆热卖商品8,美妆,1297,3627,259,26,4413.5,0.02,在售,227.0,169.75,4.7,1713
2025-08-05,SKU_美_009,美妆热卖商品9,美妆,952,2228,197,23,3884.01,0.0242,在售,214.0,168.87,4.8,2418
2025-08-05,SKU_美_010,美妆热卖商品10,美妆,634,1681,79,12,1507.68,0.0189,在售,160.0,125.64,4.3,969
2025-08-05,SKU_服_001,服装热卖商品1,服装,454,1318,96,12,2133.96,0.0264,在售,244.0,177.83,4.3,4990
2025-08-05,SKU_服_002,服装热卖商品2,服装,1423,3224,164,30,5222.1,0.0211,在售,225.0,174.07,4.5,270
2025-08-05,SKU_服_003,服装热卖商品3,服装,1601,4247,333,41,6506.7,0.0256,在售,227.0,158.7,4.2,4031
2025-08-05,SKU_服_004,服装热卖商品4,服装,1048,2591,154,25,4789.5,0.0239,在售,267.0,191.58,4.5,2826
2025-08-05,SKU_服_005,服装热卖商品5,服装,436,1298,50,8,1406.4,0.0183,在售,208.0,175.8,4.7,2129
2025-08-05,SKU_服_006,服装热卖商品6,服装,1408,3441,259,27,5736.69,0.0192,在售,255.0,212.47,4.3,703
2025-08-05,SKU_服_007,服装热卖商品7,服装,1682,3903,172,52,10153.0,0.0309,在售,251.0,195.25,4.2,2976
2025-08-05,SKU_服_008,服装热卖商品8,服装,1056,3049,182,17,2731.9,0.0161,在售,221.0,160.7,4.5,513
2025-08-05,SKU_服_009,服装热卖商品9,服装,512,1256,78,14,2599.38,0.0273,在售,263.0,185.67,4.5,4790
2025-08-05,SKU_服_010,服装热卖商品10,服装,551,1208,95,12,1820.4,0.0218,在售,205.0,151.7,4.2,1558
2025-08-06,SKU_美_001,美妆热卖商品1,美妆,1872,4730,329,33,3941.85,0.0176,在售,157.0,119.45,4.4,4854
2025-08-06,SKU_美_002,美妆热卖商品2,美妆,2419,6061,282,54,8804.16,0.0223,在售,218.0,163.04,4.9,314
2025-08-06,SKU_美_003,美妆热卖商品3,美妆,2000,5961,286,45,8388.9,0.0225,在售,221.0,186.42,4.2,866
2025-08-06,SKU_美_004,美妆热卖商品4,美妆,1262,3078,127,26,4203.42,0.0206,在售,208.0,161.67,4.6,2928
2025-08-06,SKU_美_005,美妆热卖商品5,美妆,2015,5937,389,42,4074.42,0.0208,在售,144.0,97.01,4.3,2585
2025-08-06,SKU_美_006,美妆热卖商品6,美妆,1231,3248,218,33,4851.0,0.0268,在售,199.0,147.0,4.3,3779
2025-08-06,SKU_美_007,美妆热卖商品7,美妆,1350,2897,146,26,3934.32,0.0193,在售,180.0,151.32,4.8,1088
2025-08-06,SKU_美_008,美妆热卖商品8,美妆,2115,5665,349,45,6640.65,0.0213,在售,227.0,147.57,4.7,1713
2025-08-06,SKU_美_009,美妆热卖商品9,美妆,1171,2903,191,29,4318.1,0.0248,在售,214.0,148.9,4.8,2418
2025-08-06,SKU_美_010,美妆热卖商品10,美妆,2127,5396,383,66,7615.74,0.031,在售,160.0,115.39,4.3,969
2025-08-06,SKU_服_001,服装热卖商品1,服装,945,2537,193,23,3853.88,0.0243,在售,244.0,167.56,4.3,4990
2025-08-06,SKU_服_002,服装热卖商品2,服装,786,2348,158,19,3577.32,0.0242,在售,225.0,188.28,4.5,270
2025-08-06,SKU_服_003,服装热卖商品3,服装,1202,2939,264,30,4896.6,0.025,在售,227.0,163.22,4.2,4031
2025-08-06,SKU_服_004,服装热卖商品4,服装,1878,5018,342,45,9938.7,0.024,在售,267.0,220.86,4.5,2826
2025-08-06,SKU_服_005,服装热卖商品5,服装,1757,4803,238,47,6954.12,0.0268,在售,208.0,147.96,4.7,2129
2025-08-06,SKU_服_006,服装热卖商品6,服装,677,1910,103,14,2399.18,0.0207,在售,255.0,171.37,4.3,703
2025-08-06,SKU_服_007,服装热卖商品7,服装,1743,4124,176,54,9218.34,0.031,在售,251.0,170.71,4.2,2976
2025-08-06,SKU_服_008,服装热卖商品8,服装,827,2113,165,19,2922.77,0.023,在售,221.0,153.83,4.5,513
2025-08-06,SKU_服_009,服装热卖商品9,服装,1395,4102,160,28,6018.6,0.0201,在售,263.0,214.95,4.5,4790
2025-08-06,SKU_服_010,服装热卖商品10,服装,650,1565,122,15,2568.45,0.0231,在售,205.0,171.23,4.2,1558
2025-08-07,SKU_美_001,美妆热卖商品1,美妆,660,1517,85,16,1790.4,0.0242,在售,157.0,111.9,4.4,4854
2025-08-07,SKU_美_002,美妆热卖商品2,美妆,1126,3354,118,24,3539.28,0.0213,在售,218.0,147.47,4.9,314
2025-08-07,SKU_美_003,美妆热卖商品3,美妆,2431,7079,427,60,8655.0,0.0247,在售,221.0,144.25,4.2,866
2025-08-07,SKU_美_004,美妆热卖商品4,美妆,1962,4451,353,42,6704.46,0.0214,在售,208.0,159.63,4.6,2928
2025-08-07,SKU_美_005,美妆热卖商品5,美妆,1329,3064,149,25,2448.25,0.0188,在售,144.0,97.93,4.3,2585
2025-08-07,SKU_美_006,美妆热卖商品6,美妆,2142,5271,370,53,8021.02,0.0247,在售,199.0,151.34,4.3,3779
2025-08-07,SKU_美_007,美妆热卖商品7,美妆,1416,3166,158,31,4738.04,0.0219,在售,180.0,152.84,4.8,1088
2025-08-07,SKU_美_008,美妆热卖商品8,美妆,2250,5287,299,46,8602.92,0.0204,在售,227.0,187.02,4.7,1713
2025-08-07,SKU_美_009,美妆热卖商品9,美妆,1650,3440,168,29,5215.65,0.0176,在售,214.0,179.85,4.8,2418
2025-08-07,SKU_美_010,美妆热卖商品10,美妆,1582,4167,328,38,4492.36,0.024,在售,160.0,118.22,4.3,969
2025-08-07,SKU_服_001,服装热卖商品1,服装,1333,2806,268,34,6667.4,0.0255,在售,244.0,196.1,4.3,4990
2025-08-07,SKU_服_002,服装热卖商品2,服装,1088,2355,155,23,3894.36,0.0211,在售,225.0,169.32,4.5,270
2025-08-07,SKU_服_003,服装热卖商品3,服装,861,1868,155,22,4209.7,0.0256,在售,227.0,191.35,4.2,4031
2025-08-07,SKU_服_004,服装热卖商品4,服装,1420,4158,262,31,6068.87,0.0218,在售,267.0,195.77,4.5,2826
2025-08-07,SKU_服_005,服装热卖商品5,服装,1875,3916,401,42,7402.08,0.0224,在售,208.0,176.24,4.7,2129
2025-08-07,SKU_服_006,服装热卖商品6,服装,941,2720,151,30,6165.9,0.0319,在售,255.0,205.53,4.3,703
2025-08-07,SKU_服_007,服装热卖商品7,服装,1541,3322,317,33,6929.01,0.0214,在售,251.0,209.97,4.2,2976
2025-08-07,SKU_服_008,服装热卖商品8,服装,671,1791,79,10,1583.0,0.0149,在售,221.0,158.3,4.5,513
2025-08-07,SKU_服_009,服装热卖商品9,服装,826,1710,124,20,3898.4,0.0242,在售,263.0,194.92,4.5,4790
2025-08-07,SKU_服_010,服装热卖商品10,服装,763,1969,148,18,2573.1,0.0236,在售,205.0,142.95,4.2,1558
2025-08-08,SKU_美_001,美妆热卖商品1,美妆,2266,5697,429,46,4986.86,0.0203,在售,157.0,108.41,4.4,4854
2025-08-08,SKU_美_002,美妆热卖商品2,美妆,1769,3753,349,38,6531.82,0.0215,在售,218.0,171.89,4.9,314
2025-08-08,SKU_美_003,美妆热卖商品3,美妆,1480,3960,313,39,6464.64,0.0264,在售,221.0,165.76,4.2,866
2025-08-08,SKU_美_004,美妆热卖商品4,美妆,659,1463,82,14,2348.92,0.0212,在售,208.0,167.78,4.6,2928
2025-08-08,SKU_美_005,美妆热卖商品5,美妆,1966,4224,321,44,4324.32,0.0224,在售,144.0,98.28,4.3,2585
2025-08-08,SKU_美_006,美妆热卖商品6,美妆,2306,5966,363,47,7117.68,0.0204,在售,199.0,151.44,4.3,3779
2025-08-08,SKU_美_007,美妆热卖商品7,美妆,2203,4600,313,35,5095.65,0.0159,在售,180.0,145.59,4.8,1088
2025-08-08,SKU_美_008,美妆热卖商品8,美妆,2312,4728,471,57,10523.34,0.0247,在售,227.0,184.62,4.7,1713
2025-08-08,SKU_美_009,美妆热卖商品9,美妆,1288,2813,223,17,2846.48,0.0132,在售,214.0,167.44,4.8,2418
2025-08-08,SKU_美_010,美妆热卖商品10,美妆,999,2734,189,18,2028.6,0.018,在售,160.0,112.7,4.3,969
2025-08-08,SKU_服_001,服装热卖商品1,服装,1081,2170,138,27,5130.54,0.025,在售,244.0,190.02,4.3,4990
2025-08-08,SKU_服_002,服装热卖商品2,服装,980,2067,144,29,4648.99,0.0296,在售,225.0,160.31,4.5,270
2025-08-08,SKU_服_003,服装热卖商品3,服装,1583,4652,263,44,8256.16,0.0278,在售,227.0,187.64,4.2,4031
2025-08-08,SKU_服_004,服装热卖商品4,服装,1021,3021,135,23,4829.54,0.0225,在售,267.0,209.98,4.5,2826
2025-08-08,SKU_服_005,服装热卖商品5,服装,793,2002,154,13,2025.79,0.0164,在售,208.0,155.83,4.7,2129
2025-08-08,SKU_服_006,服装热卖商品6,服装,1395,3796,271,38,7158.44,0.0272,在售,255.0,188.38,4.3,703
2025-08-08,SKU_服_007,服装热卖商品7,服装,1596,4672,237,42,8918.7,0.0263,在售,251.0,212.35,4.2,2976
2025-08-08,SKU_服_008,服装热卖商品8,服装,1749,5036,354,48,7886.4,0.0274,在售,221.0,164.3,4.5,513
2025-08-08,SKU_服_009,服装热卖商品9,服装,1827,5312,299,43,8747.92,0.0235,在售,263.0,203.44,4.5,4790
2025-08-08,SKU_服_010,服装热卖商品10,服装,1639,4042,181,51,7479.15,0.0311,在售,205.0,146.65,4.2,1558
2025-08-09,SKU_美_001,美妆热卖商品1,美妆,2450,6717,268,63,6632.01,0.0257,在售,157.0,105.27,4.4,4854
2025-08-09,SKU_美_002,美妆热卖商品2,美妆,1136,2673,248,30,4899.9,0.0264,在售,218.0,163.33,4.9,314
2025-08-09,SKU_美_003,美妆热卖商品3,美妆,2477,4975,472,48,7028.16,0.0194,在售,221.0,146.42,4.2,866
2025-08-09,SKU_美_004,美妆热卖商品4,美妆,1074,2296,169,23,3488.18,0.0214,在售,208.0,151.66,4.6,2928
2025-08-09,SKU_美_005,美妆热卖商品5,美妆,1798,3909,292,37,3799.9,0.0206,在售,144.0,102.7,4.3,2585
2025-08-09,SKU_美_006,美妆热卖商品6,美妆,1228,2543,138,24,3857.76,0.0195,在售,199.0,160.74,4.3,3779
2025-08-09,SKU_美_007,美妆热卖商品7,美妆,799,2154,120,20,2772.6,0.025,在售,180.0,138.63,4.8,1088
2025-08-09,SKU_美_008,美妆热卖商品8,美妆,2008,5230,251,43,7983.38,0.0214,在售,227.0,185.66,4.7,1713
2025-08-09,SKU_美_009,美妆热卖商品9,美妆,1876,4649,407,42,6610.38,0.0224,在售,214.0,157.39,4.8,2418
2025-08-09,SKU_美_010,美妆热卖商品10,美妆,1601,3505,286,29,3492.18,0.0181,在售,160.0,120.42,4.3,969
2025-08-09,SKU_服_001,服装热卖商品1,服装,805,1914,139,20,3599.0,0.0248,在售,244.0,179.95,4.3,4990
2025-08-09,SKU_服_002,服装热卖商品2,服装,1960,5800,420,43,6937.19,0.0219,在售,225.0,161.33,4.5,270
2025-08-09,SKU_服_003,服装热卖商品3,服装,1677,4329,313,37,5976.98,0.0221,在售,227.0,161.54,4.2,4031
2025-08-09,SKU_服_004,服装热卖商品4,服装,1628,4847,189,44,8540.4,0.027,在售,267.0,194.1,4.5,2826
2025-08-09,SKU_服_005,服装热卖商品5,服装,1138,2443,224,28,3942.68,0.0246,在售,208.0,140.81,4.7,2129
2025-08-09,SKU_服_006,服装热卖商品6,服装,1966,4460,378,55,10253.65,0.028,在售,255.0,186.43,4.3,703
2025-08-09,SKU_服_007,服装热卖商品7,服装,1768,3622,241,40,6769.2,0.0226,在售,251.0,169.23,4.2,2976
2025-08-09,SKU_服_008,服装热卖商品8,服装,625,1417,133,18,3191.94,0.0288,在售,221.0,177.33,4.5,513
2025-08-09,SKU_服_009,服装热卖商品9,服装,1405,4095,202,46,9989.82,0.0327,在售,263.0,217.17,4.5,4790
2025-08-09,SKU_服_010,服装热卖商品10,服装,1967,4997,343,56,7748.72,0.0285,在售,205.0,138.37,4.2,1558
2025-08-10,SKU_美_001,美妆热卖商品1,美妆,0,6208,480,0,0.0,0.0,下架,157.0,129.11,4.4,4854
2025-08-10,SKU_美_002,美妆热卖商品2,美妆,0,4722,279,0,0.0,0.0,下架,218.0,151.56,4.9,314
2025-08-10,SKU_美_003,美妆热卖商品3,美妆,1235,3608,181,19,3492.2,0.0154,在售,221.0,183.8,4.2,866
2025-08-10,SKU_美_004,美妆热卖商品4,美妆,2187,4893,336,52,7905.56,0.0238,在售,208.0,152.03,4.6,2928
2025-08-10,SKU_美_005,美妆热卖商品5,美妆,2271,4914,290,56,5278.0,0.0247,在售,144.0,94.25,4.3,2585
2025-08-10,SKU_美_006,美妆热卖商品6,美妆,1144,3170,225,24,4031.28,0.021,在售,199.0,167.97,4.3,3779
2025-08-10,SKU_美_007,美妆热卖商品7,美妆,1670,3376,293,41,5423.07,0.0246,在售,180.0,132.27,4.8,1088
2025-08-10,SKU_美_008,美妆热卖商品8,美妆,856,1869,130,18,3322.8,0.021,在售,227.0,184.6,4.7,1713
2025-08-10,SKU_美_009,美妆热卖商品9,美妆,1487,3298,238,37,6132.01,0.0249,在售,214.0,165.73,4.8,2418
2025-08-10,SKU_美_010,美妆热卖商品10,美妆,1584,3956,193,41,4967.97,0.0259,在售,160.0,121.17,4.3,969
2025-08-10,SKU_服_001,服装热卖商品1,服装,0,2941,167,0,0.0,0.0,下架,244.0,166.62,4.3,4990
2025-08-10,SKU_服_002,服装热卖商品2,服装,0,1467,95,0,0.0,0.0,下架,225.0,186.45,4.5,270
2025-08-10,SKU_服_003,服装热卖商品3,服装,515,1366,103,12,1859.76,0.0233,在售,227.0,154.98,4.2,4031
2025-08-10,SKU_服_004,服装热卖商品4,服装,1595,3994,192,36,6423.12,0.0226,在售,267.0,178.42,4.5,2826
2025-08-10,SKU_服_005,服装热卖商品5,服装,1382,4126,281,39,6672.9,0.0282,在售,208.0,171.1,4.7,2129
2025-08-10,SKU_服_006,服装热卖商品6,服装,579,1283,125,12,2008.56,0.0207,在售,255.0,167.38,4.3,703
2025-08-10,SKU_服_007,服装热卖商品7,服装,513,1194,96,14,2761.5,0.0273,在售,251.0,197.25,4.2,2976
2025-08-10,SKU_服_008,服装热卖商品8,服装,1731,4026,323,39,7199.4,0.0225,在售,221.0,184.6,4.5,513
2025-08-10,SKU_服_009,服装热卖商品9,服装,1733,4166,338,42,8216.04,0.0242,在售,263.0,195.62,4.5,4790
2025-08-10,SKU_服_010,服装热卖商品10,服装,1550,4159,196,52,8374.6,0.0335,在售,205.0,161.05,4.2,1558
2025-08-11,SKU_美_001,美妆热卖商品1,美妆,0,4449,344,0,0.0,0.0,下架,157.0,102.71,4.4,4854
2025-08-11,SKU_美_002,美妆热卖商品2,美妆,0,4199,352,0,0.0,0.0,下架,218.0,178.45,4.9,314
2025-08-11,SKU_美_003,美妆热卖商品3,美妆,1365,3927,275,21,3125.22,0.0154,在售,221.0,148.82,4.2,866
2025-08-11,SKU_美_004,美妆热卖商品4,美妆,703,1852,143,14,2064.58,0.0199,在售,208.0,147.47,4.6,2928
2025-08-11,SKU_美_005,美妆热卖商品5,美妆,1758,4431,229,34,3510.84,0.0193,在售,144.0,103.26,4.3,2585
2025-08-11,SKU_美_006,美妆热卖商品6,美妆,1199,2677,195,22,3128.18,0.0183,在售,199.0,142.19,4.3,3779
2025-08-11,SKU_美_007,美妆热卖商品7,美妆,1085,2800,155,29,4173.1,0.0267,在售,180.0,143.9,4.8,1088
2025-08-11,SKU_美_008,美妆热卖商品8,美妆,886,2136,115,22,3896.86,0.0248,在售,227.0,177.13,4.7,1713
2025-08-11,SKU_美_009,美妆热卖商品9,美妆,2425,5652,348,31,4534.37,0.0128,在售,214.0,146.27,4.8,2418
2025-08-11,SKU_美_010,美妆热卖商品10,美妆,1076,2571,198,17,2052.75,0.0158,在售,160.0,120.75,4.3,969
2025-08-11,SKU_服_001,服装热卖商品1,服装,0,2476,213,0,0.0,0.0,下架,244.0,194.19,4.3,4990
2025-08-11,SKU_服_002,服装热卖商品2,服装,0,2222,173,0,0.0,0.0,下架,225.0,151.5,4.5,270
2025-08-11,SKU_服_003,服装热卖商品3,服装,497,1015,85,8,1206.56,0.0161,在售,227.0,150.82,4.2,4031
2025-08-11,SKU_服_004,服装热卖商品4,服装,633,1640,118,14,3122.56,0.0221,在售,267.0,223.04,4.5,2826
2025-08-11,SKU_服_005,服装热卖商品5,服装,1864,5383,349,43,7107.47,0.0231,在售,208.0,165.29,4.7,2129
2025-08-11,SKU_服_006,服装热卖商品6,服装,1206,3336,136,27,4955.85,0.0224,在售,255.0,183.55,4.3,703
2025-08-11,SKU_服_007,服装热卖商品7,服装,517,1454,82,10,1676.2,0.0193,在售,251.0,167.62,4.2,2976
2025-08-11,SKU_服_008,服装热卖商品8,服装,1683,3460,223,39,6804.72,0.0232,在售,221.0,174.48,4.5,513
2025-08-11,SKU_服_009,服装热卖商品9,服装,728,1717,83,17,3590.23,0.0234,在售,263.0,211.19,4.5,4790
2025-08-11,SKU_服_010,服装热卖商品10,服装,1080,2436,158,30,4641.9,0.0278,在售,205.0,154.73,4.2,1558
2025-08-12,SKU_美_001,美妆热卖商品1,美妆,0,2196,194,0,0.0,0.0,下架,157.0,130.53,4.4,4854
2025-08-12,SKU_美_002,美妆热卖商品2,美妆,0,2119,164,0,0.0,0.0,下架,218.0,180.98,4.9,314
2025-08-12,SKU_美_003,美妆热卖商品3,美妆,985,2691,211,20,3277.4,0.0203,在售,221.0,163.87,4.2,866
2025-08-12,SKU_美_004,美妆热卖商品4,美妆,754,1608,103,14,1976.52,0.0186,在售,208.0,141.18,4.6,2928
2025-08-12,SKU_美_005,美妆热卖商品5,美妆,2133,5217,314,55,6260.1,0.0258,在售,144.0,113.82,4.3,2585
2025-08-12,SKU_美_006,美妆热卖商品6,美妆,1783,4759,296,38,5920.4,0.0213,在售,199.0,155.8,4.3,3779
2025-08-12,SKU_美_007,美妆热卖商品7,美妆,672,1523,111,12,1732.32,0.0179,在售,180.0,144.36,4.8,1088
2025-08-12,SKU_美_008,美妆热卖商品8,美妆,1648,3826,238,26,4014.92,0.0158,在售,227.0,154.42,4.7,1713
2025-08-12,SKU_美_009,美妆热卖商品9,美妆,1536,3450,200,30,4351.8,0.0195,在售,214.0,145.06,4.8,2418
2025-08-12,SKU_美_010,美妆热卖商品10,美妆,1004,2272,215,20,2573.8,0.0199,在售,160.0,128.69,4.3,969
